target_id,go_id,go_name,go_aspect
CHEMBL237,GO:0033685,negative regulation of luteinizing hormone secretion,GoProcess
CHEMBL237,GO:0038003,G protein-coupled opioid receptor signaling pathway,GoProcess
CHEMBL237,GO:0042711,maternal behavior,GoProcess
CHEMBL237,GO:0042755,eating behavior,GoProcess
CHEMBL237,GO:0044849,estrous cycle,GoProcess
CHEMBL237,GO:0046877,regulation of saliva secretion,GoProcess
CHEMBL237,GO:0048148,behavioral response to cocaine,GoProcess
CHEMBL237,GO:0050951,sensory perception of temperature stimulus,GoProcess
CHEMBL237,GO:0071222,cellular response to lipopolysaccharide,GoProcess
CHEMBL237,GO:0071333,cellular response to glucose stimulus,GoProcess
CHEMBL237,GO:1900745,positive regulation of p38MAPK cascade,GoProcess
CHEMBL237,GO:1901381,positive regulation of potassium ion transmembrane transport,GoProcess
CHEMBL237,GO:1904000,positive regulation of eating behavior,GoProcess
CHEMBL237,GO:1990708,conditioned place preference,GoProcess
CHEMBL2001,GO:0005886,plasma membrane,GoComponent
CHEMBL2001,GO:0009986,cell surface,GoComponent
CHEMBL2001,GO:0016020,membrane,GoComponent
CHEMBL2001,GO:0031253,cell projection membrane,GoComponent
CHEMBL2001,GO:0044298,cell body membrane,GoComponent
CHEMBL2001,GO:0001609,G protein-coupled adenosine receptor activity,GoFunction
CHEMBL2001,GO:0001621,G protein-coupled ADP receptor activity,GoFunction
CHEMBL2001,GO:0004930,G protein-coupled receptor activity,GoFunction
CHEMBL2001,GO:0005085,guanyl-nucleotide exchange factor activity,GoFunction
CHEMBL2001,GO:0045028,G protein-coupled purinergic nucleotide receptor activity,GoFunction
CHEMBL2001,GO:0001973,G protein-coupled adenosine receptor signaling pathway,GoProcess
CHEMBL2001,GO:0006811,monoatomic ion transport,GoProcess
CHEMBL2001,GO:0006930,"substrate-dependent cell migration, cell extension",GoProcess
CHEMBL2001,GO:0007186,G protein-coupled receptor signaling pathway,GoProcess
CHEMBL2001,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,GoProcess
CHEMBL2001,GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,GoProcess
CHEMBL2001,GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,GoProcess
CHEMBL2001,GO:0007596,blood coagulation,GoProcess
CHEMBL2001,GO:0007599,hemostasis,GoProcess
CHEMBL2001,GO:0019722,calcium-mediated signaling,GoProcess
CHEMBL2001,GO:0021801,cerebral cortex radial glia-guided migration,GoProcess
CHEMBL2001,GO:0030032,lamellipodium assembly,GoProcess
CHEMBL2001,GO:0030168,platelet activation,GoProcess
CHEMBL2001,GO:0033626,positive regulation of integrin activation by cell surface receptor linked signal transduction,GoProcess
CHEMBL2001,GO:0033630,positive regulation of cell adhesion mediated by integrin,GoProcess
CHEMBL2001,GO:0035589,G protein-coupled purinergic nucleotide receptor signaling pathway,GoProcess
CHEMBL2001,GO:0043270,positive regulation of monoatomic ion transport,GoProcess
CHEMBL2001,GO:0048678,response to axon injury,GoProcess
CHEMBL2001,GO:0050920,regulation of chemotaxis,GoProcess
CHEMBL2001,GO:0050921,positive regulation of chemotaxis,GoProcess
CHEMBL2001,GO:0051897,positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,GoProcess
CHEMBL2001,GO:0070527,platelet aggregation,GoProcess
CHEMBL2001,GO:0071318,cellular response to ATP,GoProcess
CHEMBL2001,GO:0071407,cellular response to organic cyclic compound,GoProcess
CHEMBL2001,GO:0150063,visual system development,GoProcess
CHEMBL2001,GO:1900029,positive regulation of ruffle assembly,GoProcess
CHEMBL2001,GO:1904139,regulation of microglial cell migration,GoProcess
CHEMBL2001,GO:1904141,positive regulation of microglial cell migration,GoProcess
CHEMBL3514,GO:0005576,extracellular region,GoComponent
CHEMBL3514,GO:0005615,extracellular space,GoComponent
CHEMBL3514,GO:0034362,low-density lipoprotein particle,GoComponent
CHEMBL3514,GO:0034364,high-density lipoprotein particle,GoComponent
CHEMBL3514,GO:0003847,1-alkyl-2-acetylglycerophosphocholine esterase activity,GoFunction
CHEMBL3514,GO:0005515,protein binding,GoFunction
CHEMBL3514,GO:0005543,phospholipid binding,GoFunction
CHEMBL3514,GO:0016787,hydrolase activity,GoFunction
CHEMBL3514,GO:0016788,"hydrolase activity, acting on ester bonds",GoFunction
CHEMBL3514,GO:0047499,calcium-independent phospholipase A2 activity,GoFunction
CHEMBL3514,GO:0009395,phospholipid catabolic process,GoProcess
CHEMBL3514,GO:0016486,peptide hormone processing,GoProcess
CHEMBL3514,GO:0034374,low-density lipoprotein particle remodeling,GoProcess
CHEMBL3514,GO:0034440,lipid oxidation,GoProcess
CHEMBL3514,GO:0034441,plasma lipoprotein particle oxidation,GoProcess
CHEMBL3514,GO:0034638,phosphatidylcholine catabolic process,GoProcess
CHEMBL3514,GO:0046469,platelet activating factor metabolic process,GoProcess
CHEMBL3514,GO:0050729,positive regulation of inflammatory response,GoProcess
CHEMBL3514,GO:0062234,platelet activating factor catabolic process,GoProcess
CHEMBL3514,GO:0090026,positive regulation of monocyte chemotaxis,GoProcess
CHEMBL210,GO:0001540,amyloid-beta binding,GoFunction
CHEMBL210,GO:0004930,G protein-coupled receptor activity,GoFunction
CHEMBL210,GO:0004941,beta2-adrenergic receptor activity,GoFunction
CHEMBL210,GO:0005515,protein binding,GoFunction
CHEMBL210,GO:0008179,adenylate cyclase binding,GoFunction
CHEMBL210,GO:0019899,enzyme binding,GoFunction
CHEMBL210,GO:0042802,identical protein binding,GoFunction
CHEMBL210,GO:0042803,protein homodimerization activity,GoFunction
CHEMBL210,GO:0051380,norepinephrine binding,GoFunction
CHEMBL210,GO:0001993,regulation of systemic arterial blood pressure by norepinephrine-epinephrine,GoProcess
